2,2,21,0.5
2,3,21,0.5
2,4,21,0.5
2,5,21,0.5
2,6,21,0.5
2,7,21,0.5
2,8,21,0.5
2,9,21,0.5
2,10,21,0.5
2,11,21,0.5
2,12,21,0.5
2,13,21,0.5
2,14,21,0.5
2,15,21,0.5
2,16,21,0.5
2,17,21,0.5
2,18,21,0.5
2,19,21,0.5
2,20,21,0.5
2,21,21,0.5440492630004882
2,22,21,0.5113935736841259
2,23,21,0.5625066036901
2,24,21,0.5163973578902332
2,25,21,0.5525512890796676
2,26,21,0.5190682393719345
2,27,21,0.5464608543595171
2,28,21,0.5208927269481224
2,29,21,0.543127934886705
2,30,21,0.5222910212049288
2,31,21,0.5413863463750828
2,32,21,0.5234181636236417
2,33,21,0.5403423223015362
2,34,21,0.5243497447573501
2,35,21,0.5396878215636658
2,36,21,0.5251339155433882
2,37,21,0.5391408166428768
2,38,21,0.5258263975438836
2,39,21,0.5387681400415714
2,40,21,0.52644486844708
2,41,21,0.5413729507108973
2,42,21,0.5344511479307877
2,43,21,0.5435861924940466
2,44,21,0.5375406989413892
2,45,21,0.5415431113788516
2,46,21,0.5350179770374517
2,47,21,0.5402192055483942
2,48,21,0.533635433039276
2,49,21,0.5396805135873066
2,50,21,0.5331962187182184
2,51,21,0.5395033402772457
2,52,21,0.5331377959440056
2,53,21,0.5393744843958451
2,54,21,0.5332025771319212
2,55,21,0.5392441587556556
2,56,21,0.5333912109483316
2,57,21,0.5392120503786965
2,58,21,0.5334458951820009
2,59,21,0.5393323681653359
2,60,21,0.5335812424860821
2,61,21,0.539475864780532
3,3,21,0.5
3,4,21,0.5
3,5,21,0.5
3,6,21,0.5
3,7,21,0.5
3,8,21,0.5
3,9,21,0.5
3,10,21,0.5
3,11,21,0.5
3,12,21,0.5
3,13,21,0.5
3,14,21,0.5
3,15,21,0.5
3,16,21,0.5
3,17,21,0.5
3,18,21,0.5
3,19,21,0.5
3,20,21,0.5440492630004886
3,21,21,0.5094242023407097
3,22,21,0.5800895690913628
3,23,21,0.5145035400477996
3,24,21,0.5532379860401826
3,25,21,0.5161851295228295
3,26,21,0.5468985724165433
3,27,21,0.518116319366492
3,28,21,0.5425447671774211
3,29,21,0.519574937672595
3,30,21,0.5396745845368892
3,31,21,0.5207695464062297
3,32,21,0.5379251877482234
3,33,21,0.5217686263514878
3,34,21,0.5369246312587599
3,35,21,0.5226365074708292
3,36,21,0.5363158871675873
3,37,21,0.5233699887364449
3,38,21,0.5359523980423774
3,39,21,0.5243688285085767
3,40,21,0.5389539274518848
3,41,21,0.5297743412693107
3,42,21,0.5388972948893594
3,43,21,0.5333401858962435
3,44,21,0.5403713167437719
3,45,21,0.5348243421247074
3,46,21,0.5394556706766818
3,47,21,0.5331321822982357
3,48,21,0.5380395995464894
3,49,21,0.5320557901193272
3,50,21,0.5374220375761826
3,51,21,0.5315368197841538
3,52,21,0.5372107881527618
3,53,21,0.5314745439575855
3,54,21,0.5372198437091797
3,55,21,0.531555630470424
3,56,21,0.5372695805785104
3,57,21,0.53167547284751
3,58,21,0.5371427932990422
3,59,21,0.5317921335504474
3,60,21,0.5378372172008262
3,61,21,0.5332910140097064
4,4,21,0.5
4,5,21,0.5
4,6,21,0.5
4,7,21,0.5
4,8,21,0.5
4,9,21,0.5
4,10,21,0.5
4,11,21,0.5
4,12,21,0.5
4,13,21,0.5
4,14,21,0.5
4,15,21,0.5
4,16,21,0.5
4,17,21,0.5
4,18,21,0.5
4,19,21,0.5440492630006563
4,20,21,0.5090855979880541
4,21,21,0.5388841370422022
4,22,21,0.5120526392743869
4,23,21,0.5611498622987547
4,24,21,0.5155508364400512
4,25,21,0.54820193589142
4,26,21,0.5171334994911447
4,27,21,0.5433764545749302
4,28,21,0.5178985048299036
4,29,21,0.5399817785727662
4,30,21,0.5190143098250536
4,31,21,0.5375664987461144
4,32,21,0.520038393192307
4,33,21,0.5359689533867453
4,34,21,0.520912377323034
4,35,21,0.5349217239060318
4,36,21,0.5216637600649646
4,37,21,0.5343707242417587
4,38,21,0.522849627882135
4,39,21,0.5366102349405018
4,40,21,0.5262786410372663
4,41,21,0.5356260154410503
4,42,21,0.5299286242209617
4,43,21,0.5374913589782241
4,44,21,0.5324468989122702
4,45,21,0.5377057944279147
4,46,21,0.533110942624744
4,47,21,0.53768016719203
4,48,21,0.531815040193049
4,49,21,0.5363709775677944
4,50,21,0.5309481041533421
4,51,21,0.5358129359509762
4,52,21,0.5305019234573366
4,53,21,0.5355890614843639
4,54,21,0.5303179281216981
4,55,21,0.5355928224828715
4,56,21,0.5303915772600563
4,57,21,0.5356332145904509
4,58,21,0.5306693327264643
4,59,21,0.5365306470464394
4,60,21,0.5319375201366866
4,61,21,0.539892534677397
5,5,21,0.5
5,6,21,0.5
